lat,lon,dpeth,BLOCKS,BOULDERS,COBBLES,GRAVEL,SAND,SILT,CLAY,BLOCKSIZE,BOULDERSIZE,COBBLESIZE,GRAVELSIZE,SANDSIZE,SILTSIZE,CLAYSIZE,i,j
46.11575468,-72.98710391,-5.001,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,129,91
46.11570909,-72.98451721,-5.724,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,129,92
46.11436349,-73.01044927,-10.658,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,130,82
46.11431842,-73.00786259,-9.898,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,130,83
46.11427329,-73.00527593,-8.858,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,130,84
46.11422811,-73.00268927,-7.072,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,130,85
46.11418286,-73.00010261,-6.46,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,130,86
46.11413756,-72.99751596,-6.311,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,130,87
46.1140922,-72.99492932,-6.176,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,130,88
46.11404678,-72.99234269,-6.293,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,130,89
46.1140013,-72.98975606,-6.089,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,130,90
46.11395576,-72.98716943,-5,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,130,91
46.11251948,-73.00792744,-8.728,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,131,83
46.11247435,-73.00534085,-4.552,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,131,84
46.11242917,-73.00275428,-4.913,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,131,85
46.11238393,-73.00016771,-5.499,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,131,86
46.11233863,-72.99758114,-5.994,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,131,87
46.11229327,-72.99499459,-6.05,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,131,88
46.11224785,-72.99240803,-5.892,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,131,89
46.11220238,-72.98982149,-5.029,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,131,90
46.11215684,-72.98723495,-3.701,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,131,91
46.11067541,-73.00540577,-0.068,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,132,84
46.11063023,-73.00281928,-0.663,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,132,85
46.11058499,-73.0002328,-0.817,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,132,86
46.1105397,-72.99764632,-0.826,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,132,87
46.11049434,-72.99505984,-1.584,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,132,88
46.11044893,-72.99247338,-2.407,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,132,89
46.11040345,-72.98988691,-3.343,0,0,0,0,40,40,20,0,0,0,0,0.00038762,1.16E-05,4.00E-07,132,90
46.10860453,-72.98995233,-4.702,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,133,90
46.108559,-72.98736596,-2.851,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,133,91
46.10689648,-72.99519034,-5.257,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,134,88
46.10685107,-72.99260404,-3.823,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,134,89
46.1068056,-72.99001775,-1.17,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,134,90
46.10514289,-72.9978418,-4.393,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,135,87
46.10509755,-72.99525558,-0.51,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,135,88
46.10338924,-73.00049309,-3.401,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,136,86
46.10163553,-73.00314421,-4.577,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,137,85
46.09808281,-73.00586005,-8.728,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,139,84
46.09632896,-73.00851074,-8.698,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,140,83
46.09457505,-73.01116127,-1.328,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,141,82
46.09286599,-73.01639731,-3.238,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,142,80
46.09111189,-73.01904743,-3.178,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,143,79
46.08935772,-73.02169738,-3.898,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,144,78
46.08760349,-73.02434716,-8.888,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,145,77
46.08580452,-73.0244114,-2.218,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,146,77
46.08405022,-73.02706093,-8.148,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,147,76
46.08229585,-73.02971028,-0.928,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,148,75
46.08225124,-73.02712508,-0.091,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,148,76
46.08058591,-73.0349446,-3.976,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,149,73
46.08054142,-73.03235947,-0.138,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,149,74
46.07878693,-73.03500849,-0.78,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,150,73
46.0786979,-73.02983839,-8.268,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,150,75
46.07865329,-73.02725336,-15.848,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,150,76
46.07698794,-73.03507237,-2.122,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,151,73
46.07694346,-73.0324874,-11.278,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,151,74
46.07518896,-73.03513624,-13.268,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,152,73
46.07338997,-73.03520011,-15.858,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,153,73
46.07163541,-73.03784869,-16.058,0,0,0,0,100,0,0,0,0,0,0,0.00096905,0,0,154,72
46.10311665,-72.98497632,-10.318,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,136,92
46.10131773,-72.98504188,-15.578,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,137,92
46.09960989,-72.99027933,-13.038,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,138,90
46.09956438,-72.98769338,-16.818,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,138,91
46.09790181,-72.99551647,-9.728,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,139,88
46.09785642,-72.99293059,-15.208,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,139,89
46.09781096,-72.99034471,-17.098,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,139,90
46.09619348,-73.00075328,-12.858,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,140,86
46.09614821,-72.99816748,-14.488,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,140,87
46.09610288,-72.99558167,-15.058,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,140,88
46.09448491,-73.00598978,-9.968,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,141,84
46.09443976,-73.00340405,-13.768,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,141,85
46.09439454,-73.00081832,-14.488,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,141,86
46.09273106,-73.0086403,-9.618,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,142,83
46.09268596,-73.00605464,-14.028,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,142,84
46.09093211,-73.00870507,-14.588,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,143,83
46.08917818,-73.01135533,-14.088,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,144,82
46.08737923,-73.01142,-15.878,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,145,82
46.08562524,-73.01407,-16.138,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,146,81
46.08387118,-73.01671984,-16.498,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,147,80
46.08216185,-73.02195469,-14.368,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,148,78
46.08211706,-73.0193695,-16.598,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,148,79
46.0804076,-73.02460411,-15.678,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,149,77
46.08036288,-73.022019,-16.398,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,149,78
46.07860863,-73.02466833,-16.198,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,150,77
46.07689892,-73.02990244,-16.058,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,151,75
46.07514448,-73.03255136,-15.808,0,0,0,0,80,20,0,0,0,0,0,0.00077524,5.79E-06,0,152,74
46.0941676,-72.98788976,-2.386,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,141,91
46.09412204,-72.98530407,-2.914,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,141,92
46.09241417,-72.99054082,-0.914,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,142,90
46.09236867,-72.98795521,-0.994,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,142,91
46.09066068,-72.99319172,-0.302,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,143,89
46.09061524,-72.99060618,-0.127,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,143,90
46.09056974,-72.98802065,-1.416,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,143,91
46.08895245,-72.99842791,-0.904,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,144,87
46.08719877,-73.00107839,-0.448,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,145,86
46.08544503,-73.0037287,-0.348,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,146,85
46.08369122,-73.00637884,-0.183,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,147,84
46.08022836,-73.01426371,-2.417,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,149,81
46.0801834,-73.01167863,-0.23,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,149,82
46.07847429,-73.01691328,-3.387,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,150,80
46.0784294,-73.01432827,-1.012,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,150,81
46.07672016,-73.01956267,-4.36,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,151,79
46.07667533,-73.01697774,-2.355,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,151,80
46.07663044,-73.01439282,-0.454,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,151,81
46.07496597,-73.0222119,-8.398,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,152,78
46.0749212,-73.01962705,-8.328,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,152,79
46.07487636,-73.01704221,-3.447,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,152,80
46.07483147,-73.01445737,-2.95,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,152,81
46.07321171,-73.02486096,-8.448,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,153,77
46.073167,-73.02227619,-9.148,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,153,78
46.07312223,-73.01969142,-2.451,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,153,79
46.07150198,-73.03009455,-6.472,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,154,75
46.07145739,-73.02750985,-8.058,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,154,76
46.07141273,-73.02492516,-3.281,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,154,77
46.07136803,-73.02234047,-0.616,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,154,78
46.06974753,-73.0327432,-5.703,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,155,74
46.069703,-73.03015858,-5.254,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,155,75
46.06965841,-73.02757396,-3.372,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,155,76
46.06961376,-73.02498935,-0.755,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,155,77
46.06799301,-73.03539168,-5.59,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,156,73
46.06794854,-73.03280713,-4.972,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,156,74
46.06790402,-73.03022259,-4.109,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,156,75
46.06785943,-73.02763806,-1.367,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,156,76
46.06623844,-73.03803999,-5.608,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,157,72
46.06619403,-73.03545552,-5.822,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,157,73
46.06614956,-73.03287106,-4.271,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,157,74
46.06610503,-73.0302866,-1.723,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,157,75
46.06606045,-73.02770216,-0.3,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,157,76
46.06448379,-73.04068813,-5.945,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,158,71
46.06443944,-73.03810374,-5.135,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,158,72
46.06439504,-73.03551936,-2.992,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,158,73
46.06435057,-73.03293498,-0.576,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,158,74
46.06281748,-73.04850475,-5.232,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,159,68
46.06277331,-73.04592042,-4.747,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,159,69
46.06272908,-73.04333611,-3.534,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,159,70
46.0626848,-73.0407518,-2.307,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,159,71
46.06264045,-73.03816749,-0.805,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,159,72
46.06128225,-73.06407372,-4.066,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,160,62
46.06123844,-73.06148944,-3.77,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,160,63
46.06119456,-73.05890517,-2.878,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,160,64
46.06115063,-73.05632091,-1.962,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,160,65
46.06110664,-73.05373665,-1.309,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,160,66
46.06106259,-73.0511524,-0.784,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,160,67
46.06101848,-73.04856815,-0.37,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,160,68
46.06097431,-73.04598391,-0.25,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,160,69
46.06093009,-73.04339968,-0.048,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,160,70
46.05965791,-73.07447345,-2.898,0,0,0,20,40,40,0,0,0,0,0.003,0.00038762,1.16E-05,0,161,58
46.08521845,-72.99080221,-0.603,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,146,90
46.08517295,-72.98821693,-3.314,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,146,91
46.0851274,-72.98563166,-0.408,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,146,92
46.08341951,-72.99086754,-2.268,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,147,90
46.08337402,-72.98828235,-2.412,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,147,91
46.08162058,-72.99093287,-3.387,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,148,90
46.08157509,-72.98834776,-1.468,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,148,91
46.07986707,-72.99358322,-3.241,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,149,89
46.07982164,-72.99099819,-2.11,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,149,90
46.07811349,-72.9962334,-3.196,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,150,88
46.07806813,-72.99364845,-1.789,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,150,89
46.07631455,-72.99629854,-2.249,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,151,88
46.07460615,-73.00153327,-3.06,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,152,86
46.07456091,-72.99894847,-1.77,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,152,87
46.0730774,-73.01710666,-1.36,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,153,80
46.07303251,-73.01452191,-0.967,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,153,81
46.07298756,-73.01193716,-1.832,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,153,82
46.07294256,-73.00935242,-2.64,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,153,83
46.0728975,-73.00676768,-9.298,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,153,84
46.07285238,-73.00418295,-2.138,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,153,85
46.0728072,-73.00159823,-1.011,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,153,86
46.09407641,-72.98271838,-0.497,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,141,93
46.09232311,-72.9853696,-1.979,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,142,92
46.09227749,-72.98278399,-0.228,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,142,93
46.09052418,-72.98543512,-2.599,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,143,92
46.08877081,-72.98808608,-2.38,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,144,91
46.08872526,-72.98550064,-2.042,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,144,92
46.08697188,-72.98815151,-2.892,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,145,91
46.08692633,-72.98556615,-1.77,0,0,0,0,60,40,0,0,0,0,0,0.00058143,1.16E-05,0,145,92
46.12922248,-72.93483324,-1.225,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,121,111
46.12917569,-72.93224599,-0.834,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,121,112
46.12765669,-72.9478364,-8.548,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,122,106
46.12761019,-72.94524921,-5.868,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,122,107
46.12756364,-72.94266202,-4.228,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,122,108
46.12751703,-72.94007484,-1.842,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,122,109
46.12747035,-72.93748766,-0.682,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,122,110
46.12742362,-72.93490049,-0.303,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,122,111
46.12585782,-72.94790323,-8.388,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,123,106
46.12581132,-72.94531612,-4.359,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,123,107
46.12576477,-72.94272902,-1.704,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,123,108
46.12571816,-72.94014192,-0.563,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,123,109
46.12567149,-72.93755483,-0.228,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,123,110
46.12405894,-72.94797005,-5.046,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,124,106
46.12401245,-72.94538302,-1.81,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,124,107
46.1239659,-72.942796,-0.477,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,124,108
46.1223065,-72.95062381,-5.21,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,125,105
46.12226007,-72.94803687,-1.892,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,125,106
46.12221358,-72.94544992,-0.457,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,125,107
46.12055399,-72.95327741,-5.753,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,126,104
46.12050762,-72.95069054,-2.007,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,126,105
46.12046119,-72.94810367,-0.451,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,126,106
46.11880141,-72.95593084,-9.678,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,127,103
46.11875511,-72.95334404,-1.959,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,127,104
46.11870874,-72.95075726,-0.398,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,127,105
46.11704877,-72.9585841,-14.078,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,128,102
46.11700253,-72.95599738,-2.817,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,128,103
46.11695623,-72.95341067,-0.329,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,128,104
46.11690986,-72.95082397,-0.207,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,128,105
46.11524989,-72.95865055,-3.484,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,129,102
46.11520364,-72.95606392,-0.421,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,129,103
46.11515734,-72.95347729,-0.181,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,129,104
46.11349718,-72.96130355,-3.953,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,130,101
46.113451,-72.95871699,-0.575,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,130,102
46.11340476,-72.95613045,-0.223,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,130,103
46.1117444,-72.96395638,-8.658,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,131,100
46.11169828,-72.9613699,-0.651,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,131,101
46.11165211,-72.95878343,-0.303,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,131,102
46.10999157,-72.96660904,-10.338,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,132,99
46.10994551,-72.96402265,-0.946,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,132,100
46.10989939,-72.96143625,-0.329,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,132,101
46.10819267,-72.96667522,-1.604,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,133,99
46.10814661,-72.9640889,-0.351,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,133,100
46.1081005,-72.9615026,-0.198,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,133,101
46.10643976,-72.96932762,-2.344,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,134,98
46.10639377,-72.96674139,-0.444,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,134,99
46.10468679,-72.97197986,-3.036,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,135,97
46.10464086,-72.9693937,-0.466,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,135,98
46.10293375,-72.97463193,-8.778,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,136,96
46.10288788,-72.97204585,-0.716,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,136,97
46.10118065,-72.97728383,-11.598,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,137,95
46.10113484,-72.97469783,-0.334,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,137,96
46.10108897,-72.97211183,-0.255,0,0,0,0,60,20,20,0,0,0,0,0.00058143,5.79E-06,4.00E-07,137,97
