lat,lon,i,j,UTM_E,UTM_N,depth
46.183234723202,-72.9354024209568,91,110,659336.657941676,5116478.32235121,-4.219
46.1831879025524,-72.9328126404291,91,111,659536.657941676,5116478.32235122,-4.371
46.1831410232707,-72.9302228663329,91,112,659736.657941677,5116478.32235124,-4.291
46.1830940853573,-72.9276330986764,91,113,659936.657941678,5116478.32235125,-3.976
46.1830470888127,-72.9250433374675,91,114,660136.657941681,5116478.32235127,-3.602
46.1830000336372,-72.9224535827143,91,115,660336.657941681,5116478.32235128,-3.021
46.1829529198312,-72.9198638344249,91,116,660536.657941678,5116478.3223513,-2.379
46.1829057473951,-72.9172740926071,91,117,660736.657941679,5116478.32235131,-2.652
46.1828585163292,-72.9146843572691,91,118,660936.657941682,5116478.32235133,-12.998
46.1828112266339,-72.9120946284189,91,119,661136.65794168,5116478.32235134,-15.068
46.1827638783096,-72.9095049060646,91,120,661336.657941682,5116478.32235135,-15.128
46.1827164713568,-72.9069151902141,91,121,661536.657941684,5116478.32235137,-14.418
46.1826690057757,-72.9043254808754,91,122,661736.657941684,5116478.32235138,-8.128
46.1826214815667,-72.9017357780567,91,123,661936.657941683,5116478.3223514,-4.08
46.1825738987303,-72.8991460817659,91,124,662136.657941683,5116478.32235141,-2.263
46.1825262572668,-72.8965563920111,91,125,662336.657941686,5116478.32235143,-1.529
46.1824785571767,-72.8939667088002,91,126,662536.657941685,5116478.32235144,-1.605
46.1824307984602,-72.8913770321414,91,127,662736.657941685,5116478.32235146,-1.81
46.1823829811178,-72.8887873620426,91,128,662936.657941686,5116478.32235147,-1.984
46.1823351051498,-72.8861976985119,91,129,663136.657941687,5116478.32235148,-2.279
46.1822871705567,-72.8836080415573,91,130,663336.657941686,5116478.3223515,-2.507
46.1822391773388,-72.8810183911868,91,131,663536.657941691,5116478.32235151,-2.854
46.1821911254966,-72.8784287474085,91,132,663736.657941688,5116478.32235153,-3.26
46.1821430150303,-72.8758391102303,91,133,663936.657941689,5116478.32235154,-3.275
46.1820948459405,-72.8732494796604,91,134,664136.657941689,5116478.32235156,-3.174
46.1820466182274,-72.8706598557067,91,135,664336.657941689,5116478.32235157,-3.057
46.1819983318915,-72.8680702383772,91,136,664536.657941694,5116478.32235159,-3.056
46.1819499869332,-72.86548062768,91,137,664736.657941693,5116478.3223516,-3.111
46.1819015833528,-72.8628910236231,91,138,664936.657941694,5116478.32235161,-3.107
46.1818531211507,-72.8603014262146,91,139,665136.657941692,5116478.32235163,-3.16
46.1818046003274,-72.8577118354624,91,140,665336.657941694,5116478.32235164,-3.131
46.1817560208832,-72.8551222513746,91,141,665536.657941694,5116478.32235166,-3.137
46.1817073828186,-72.8525326739593,91,142,665736.657941695,5116478.32235167,-3.169
46.1816586861338,-72.8499431032243,91,143,665936.657941695,5116478.32235169,-3.224
46.1816099308293,-72.8473535391778,91,144,666136.657941695,5116478.3223517,-3.249
46.1815611169055,-72.8447639818278,91,145,666336.657941696,5116478.32235172,-3.272
46.1815122443628,-72.8421744311823,91,146,666536.657941698,5116478.32235173,-3.365
46.1814633132016,-72.8395848872494,91,147,666736.657941698,5116478.32235174,-3.431
46.1814143234222,-72.836995350037,91,148,666936.657941701,5116478.32235176,-3.43
46.1813652750251,-72.8344058195532,91,149,667136.657941699,5116478.32235177,-3.32
46.1813161680107,-72.831816295806,91,150,667336.657941702,5116478.32235179,-3.293
46.1812670023793,-72.8292267788034,91,151,667536.657941702,5116478.3223518,-3.214
46.1812177781314,-72.8266372685535,91,152,667736.657941703,5116478.32235182,-2.922
46.1811684952674,-72.8240477650643,91,153,667936.657941703,5116478.32235183,-2.756
46.1811191537876,-72.8214582683438,91,154,668136.657941702,5116478.32235185,-2.782
46.1810697536924,-72.8188687784,91,155,668336.657941705,5116478.32235186,-2.576
46.1810202949823,-72.816279295241,91,156,668536.657941703,5116478.32235188,-2.689
46.1809707776576,-72.8136898188747,91,157,668736.657941704,5116478.32235189,-2.999
46.1809212017187,-72.8111003493093,91,158,668936.657941706,5116478.3223519,-3.136
46.1808715671661,-72.8085108865526,91,159,669136.657941707,5116478.32235192,-3.1
46.1808218740002,-72.8059214306128,91,160,669336.657941706,5116478.32235193,-3.092
46.1807721222213,-72.8033319814979,91,161,669536.657941706,5116478.32235195,-3.197
46.1807223118298,-72.8007425392159,91,162,669736.657941709,5116478.32235196,-3.232
46.1806724428262,-72.7981531037747,91,163,669936.65794171,5116478.32235198,-3.166
46.1806225152108,-72.7955636751826,91,164,670136.657941711,5116478.32235199,-2.972
46.180572528984,-72.7929742534473,91,165,670336.657941711,5116478.32235201,-2.775
46.1805224841463,-72.7903848385771,91,166,670536.65794171,5116478.32235202,-2.471
46.1804723806981,-72.7877954305798,91,167,670736.657941712,5116478.32235203,-2.19
46.1804222186397,-72.7852060294636,91,168,670936.657941712,5116478.32235205,-1.949
46.1803719979716,-72.7826166352365,91,169,671136.657941711,5116478.32235206,-1.756
46.1803217186942,-72.7800272479063,91,170,671336.657941712,5116478.32235208,-1.752
46.1802713808078,-72.7774378674813,91,171,671536.657941712,5116478.32235209,-1.865
46.1802209843129,-72.7748484939694,91,172,671736.657941717,5116478.32235211,-1.929
46.1801705292099,-72.7722591273786,91,173,671936.657941717,5116478.32235212,-1.819
46.1801200154992,-72.769669767717,91,174,672136.657941715,5116478.32235214,-1.749
46.1800694431811,-72.7670804149926,91,175,672336.657941717,5116478.32235215,-1.583
46.1800188122562,-72.7644910692133,91,176,672536.657941718,5116478.32235217,-1.176
46.1799681227248,-72.7619017303873,91,177,672736.657941719,5116478.32235218,-0.957
46.1799173745873,-72.7593123985225,91,178,672936.657941721,5116478.32235219,-0.871
46.1798665678441,-72.7567230736269,91,179,673136.65794172,5116478.32235221,-0.774
46.1798157024957,-72.7541337557087,91,180,673336.65794172,5116478.32235222,-0.644
46.1797647785424,-72.7515444447757,91,181,673536.657941722,5116478.32235224,-0.501
46.1797137959847,-72.748955140836,91,182,673736.657941721,5116478.32235225,-0.408
46.179662754823,-72.7463658438977,91,183,673936.657941725,5116478.32235227,-0.475
46.1796116550576,-72.7437765539688,91,184,674136.657941722,5116478.32235228,-0.642
46.179560496689,-72.7411872710572,91,185,674336.657941723,5116478.32235229,-0.684
46.1795092797177,-72.738597995171,91,186,674536.657941724,5116478.32235231,-0.697
46.1794580041439,-72.7360087263182,91,187,674736.657941725,5116478.32235232,-0.732
46.1794066699682,-72.7334194645069,91,188,674936.657941725,5116478.32235234,-0.652
46.1793552771909,-72.730830209745,91,189,675136.657941727,5116478.32235235,-0.439
46.1793038258125,-72.7282409620406,91,190,675336.657941725,5116478.32235237,-0.529
46.1792523158334,-72.7256517214017,91,191,675536.657941729,5116478.32235238,-0.564
46.1792007472539,-72.7230624878362,91,192,675736.65794173,5116478.3223524,-0.551
46.1791491200746,-72.7204732613524,91,193,675936.65794173,5116478.32235241,-0.502
46.1790974342958,-72.717884041958,91,194,676136.65794173,5116478.32235243,-0.545
46.1790456899179,-72.7152948296612,91,195,676336.65794173,5116478.32235244,-0.492
46.1789938869413,-72.71270562447,91,196,676536.657941732,5116478.32235246,-0.494
46.1789420253665,-72.7101164263925,91,197,676736.657941733,5116478.32235247,-0.488
46.178890105194,-72.7075272354365,91,198,676936.657941732,5116478.32235249,-0.422
46.178838126424,-72.7049380516101,91,199,677136.657941732,5116478.3223525,-0.312
46.1824055106865,-72.9898548740627,92,89,655136.657941678,5116278.32235091,-0.215
46.1823599242417,-72.9872650446929,92,90,655336.657941678,5116278.32235092,-0.213
46.1823142791607,-72.9846752215854,92,91,655536.657941681,5116278.32235093,-0.221
46.1822685754439,-72.9820854047481,92,92,655736.657941683,5116278.32235095,-0.078
46.1821769921042,-72.9769057899163,92,94,656136.657941682,5116278.32235098,-0.127
46.1821311124821,-72.9743159919379,92,95,656336.65794168,5116278.32235099,-0.143
46.1820851742256,-72.9717262002619,92,96,656536.657941684,5116278.32235101,-0.302
46.1820391773352,-72.9691364148962,92,97,656736.657941686,5116278.32235102,-0.429
46.1819931218112,-72.966546635849,92,98,656936.657941684,5116278.32235103,-0.725
46.1819470076539,-72.9639568631283,92,99,657136.657941683,5116278.32235105,-1.012
46.1819008348637,-72.961367096742,92,100,657336.657941685,5116278.32235106,-1.359
46.1818546034411,-72.9587773366983,92,101,657536.657941685,5116278.32235108,-1.418
46.1818083133863,-72.956187583005,92,102,657736.657941687,5116278.32235109,-1.088
46.1817619646998,-72.9535978356704,92,103,657936.657941686,5116278.32235111,-1.103
46.1817155573819,-72.9510080947024,92,104,658136.657941689,5116278.32235112,-1.005
46.181669091433,-72.948418360109,92,105,658336.657941686,5116278.32235114,-0.974
46.1816225668534,-72.9458286318983,92,106,658536.657941689,5116278.32235115,-1.32
46.1815759836436,-72.9432389100782,92,107,658736.65794169,5116278.32235117,-1.963
46.181529341804,-72.9406491946569,92,108,658936.657941687,5116278.32235118,-2.814
46.1814826413348,-72.9380594856423,92,109,659136.657941691,5116278.32235119,-4.151
46.1814358822365,-72.9354697830425,92,110,659336.657941689,5116278.32235121,-4.445
46.1813890645095,-72.9328800868655,92,111,659536.657941693,5116278.32235122,-4.431
46.181342188154,-72.9302903971193,92,112,659736.65794169,5116278.32235124,-3.872
46.1812952531706,-72.927700713812,92,113,659936.657941694,5116278.32235125,-3.711
46.1812482595596,-72.9251110369516,92,114,660136.657941692,5116278.32235127,-2.702
46.1812012073213,-72.9225213665461,92,115,660336.657941696,5116278.32235128,-2.109
46.1811540964562,-72.9199317026035,92,116,660536.657941692,5116278.32235129,-2.399
46.1811069269646,-72.917342045132,92,117,660736.657941692,5116278.32235131,-12.018
46.1810596988469,-72.9147523941394,92,118,660936.657941695,5116278.32235132,-15.088
46.1810124121035,-72.9121627496338,92,119,661136.657941695,5116278.32235134,-15.008
46.1809650667347,-72.9095731116233,92,120,661336.657941695,5116278.32235135,-14.138
46.180917662741,-72.9069834801159,92,121,661536.657941699,5116278.32235137,-5.795
46.1808702001227,-72.9043938551196,92,122,661736.657941697,5116278.32235138,-4.132
46.1808226788802,-72.9018042366424,92,123,661936.6579417,5116278.3223514,-2.283
46.180775099014,-72.8992146246924,92,124,662136.6579417,5116278.32235141,-1.454
46.1807274605243,-72.8966250192776,92,125,662336.657941699,5116278.32235143,-1.586
46.1806797634115,-72.894035420406,92,126,662536.6579417,5116278.32235144,-1.879
46.1806320076761,-72.8914458280856,92,127,662736.657941701,5116278.32235146,-2.121
46.1805841933184,-72.8888562423245,92,128,662936.657941699,5116278.32235147,-2.269
46.1805363203389,-72.8862666631307,92,129,663136.657941703,5116278.32235148,-2.559
46.1804883887378,-72.8836770905122,92,130,663336.657941705,5116278.3223515,-2.854
46.1804403985156,-72.8810875244771,92,131,663536.657941703,5116278.32235151,-3.119
46.1803923496728,-72.8784979650333,92,132,663736.657941704,5116278.32235153,-3.244
46.1803442422095,-72.8759084121889,92,133,663936.657941704,5116278.32235154,-3.131
46.1802960761263,-72.873318865952,92,134,664136.657941704,5116278.32235156,-3.044
46.1802478514236,-72.8707293263305,92,135,664336.657941704,5116278.32235157,-2.929
46.1801995681016,-72.8681397933325,92,136,664536.657941707,5116278.32235158,-2.989
46.1801512261609,-72.865550266966,92,137,664736.657941707,5116278.3223516,-2.999
46.1801028256018,-72.862960747239,92,138,664936.657941707,5116278.32235161,-3.062
46.1800543664247,-72.8603712341595,92,139,665136.65794171,5116278.32235163,-3.119
46.18000584863,-72.8577817277356,92,140,665336.657941706,5116278.32235164,-3.097
46.179957272218,-72.8551922279753,92,141,665536.657941711,5116278.32235166,-3.068
46.1799086371893,-72.8526027348867,92,142,665736.657941707,5116278.32235167,-3.094
46.179859943544,-72.8500132484777,92,143,665936.657941709,5116278.32235169,-3.102
46.1798111912828,-72.8474237687563,92,144,666136.657941712,5116278.3223517,-3.204
46.1797623804058,-72.8448342957307,92,145,666336.657941709,5116278.32235172,-3.404
46.1797135109136,-72.8422448294087,92,146,666536.657941713,5116278.32235173,-3.461
46.1796645828066,-72.8396553697985,92,147,666736.657941713,5116278.32235174,-3.382
46.179615596085,-72.8370659169081,92,148,666936.657941713,5116278.32235176,-3.382
46.1795665507494,-72.8344764707455,92,149,667136.657941715,5116278.32235177,-3.266
46.1795174468001,-72.8318870313187,92,150,667336.657941713,5116278.32235179,-3.128
46.1794682842375,-72.8292975986357,92,151,667536.657941715,5116278.3223518,-3.074
46.179419063062,-72.8267081727046,92,152,667736.657941718,5116278.32235182,-3.017
46.1793697832741,-72.8241187535333,92,153,667936.657941715,5116278.32235183,-2.872
46.179320444874,-72.82152934113,92,154,668136.657941718,5116278.32235184,-2.704
46.1792710478622,-72.8189399355026,92,155,668336.65794172,5116278.32235186,-2.573
46.1792215922391,-72.8163505366591,92,156,668536.657941717,5116278.32235188,-2.783
46.1791720780051,-72.8137611446076,92,157,668736.657941718,5116278.32235189,-2.95
46.1791225051607,-72.8111717593561,92,158,668936.65794172,5116278.3223519,-3.051
46.1790728737061,-72.8085823809127,92,159,669136.657941723,5116278.32235192,-3.184
46.1790231836417,-72.8059930092852,92,160,669336.657941724,5116278.32235193,-3.221
46.1789734349681,-72.8034036444818,92,161,669536.657941722,5116278.32235195,-3.123
46.1789236276856,-72.8008142865106,92,162,669736.657941724,5116278.32235196,-2.974
46.1788737617946,-72.7982249353794,92,163,669936.657941725,5116278.32235198,-2.89
46.1788238372955,-72.7956355910963,92,164,670136.657941726,5116278.32235199,-2.637
46.1787738541887,-72.7930462536694,92,165,670336.657941722,5116278.32235201,-2.488
46.1787238124745,-72.7904569231066,92,166,670536.657941724,5116278.32235202,-2.29
46.1786737121535,-72.7878675994161,92,167,670736.657941727,5116278.32235203,-2.038
46.178623553226,-72.7852782826057,92,168,670936.657941724,5116278.32235205,-1.812
46.1785733356925,-72.7826889726836,92,169,671136.657941727,5116278.32235206,-1.76
46.1785230595532,-72.7800996696578,92,170,671336.657941729,5116278.32235208,-1.823
46.1784727248086,-72.7775103735362,92,171,671536.657941729,5116278.32235209,-1.879
46.1784223314592,-72.7749210843269,92,172,671736.65794173,5116278.32235211,-1.88
46.1783718795053,-72.7723318020379,92,173,671936.657941729,5116278.32235212,-1.852
46.1783213689474,-72.7697425266773,92,174,672136.65794173,5116278.32235214,-1.647
46.1782707997858,-72.767153258253,92,175,672336.657941731,5116278.32235215,-1.197
46.178220172021,-72.764563996773,92,176,672536.657941734,5116278.32235216,-0.892
46.1781694856533,-72.7619747422455,92,177,672736.657941733,5116278.32235218,-0.809
46.1781187406832,-72.7593854946784,92,178,672936.657941735,5116278.32235219,-0.835
46.1780679371111,-72.7567962540797,92,179,673136.657941735,5116278.32235221,-0.746
46.1780170749374,-72.7542070204575,92,180,673336.657941734,5116278.32235222,-0.646
46.1779661541625,-72.7516177938197,92,181,673536.657941735,5116278.32235224,-0.444
46.1779151747868,-72.7490285741745,92,182,673736.657941735,5116278.32235225,-0.356
46.1778641368107,-72.7464393615297,92,183,673936.657941735,5116278.32235227,-0.544
46.1778130402346,-72.7438501558935,92,184,674136.657941739,5116278.32235228,-0.667
46.177761885059,-72.7412609572738,92,185,674336.657941738,5116278.32235229,-0.653
46.1777106712842,-72.7386717656787,92,186,674536.657941739,5116278.32235231,-0.674
46.1776593989108,-72.7360825811161,92,187,674736.657941739,5116278.32235232,-0.665
46.177608067939,-72.7334934035942,92,188,674936.657941742,5116278.32235234,-0.578
46.1775566783693,-72.7309042331209,92,189,675136.65794174,5116278.32235235,-0.509
46.1775052302021,-72.7283150697042,92,190,675336.657941741,5116278.32235237,-0.529
46.1774537234378,-72.7257259133522,92,191,675536.657941742,5116278.32235238,-0.539
46.1774021580769,-72.7231367640728,92,192,675736.657941742,5116278.3223524,-0.518
46.1773505341197,-72.7205476218742,92,193,675936.657941743,5116278.32235241,-0.494
46.1772988515667,-72.7179584867642,92,194,676136.657941744,5116278.32235242,-0.505
46.1772471104183,-72.715369358751,92,195,676336.657941745,5116278.32235244,-0.447
46.1771953106749,-72.7127802378425,92,196,676536.657941746,5116278.32235245,-0.461
46.1771434523369,-72.7101911240468,92,197,676736.657941745,5116278.32235247,-0.389
46.1770915354047,-72.7076020173718,92,198,676936.657941748,5116278.32235248,-0.217
46.1770395598788,-72.7050129178257,92,199,677136.657941749,5116278.3223525,-0.008
46.1806066085496,-72.9899204583546,93,89,655136.657941692,5116078.3223509,-0.061
46.1804239223593,-72.9795615159103,93,93,655936.657941694,5116078.32235096,-0.258
46.1803781042322,-72.9769717959931,93,94,656136.657941697,5116078.32235098,-0.309
46.1803322274741,-72.9743820823695,93,95,656336.657941697,5116078.32235099,-0.389
46.1802862920852,-72.9717923750474,93,96,656536.657941697,5116078.32235101,-0.626
46.1802402980661,-72.9692026740351,93,97,656736.657941696,5116078.32235102,-0.922
46.1801942454169,-72.9666129793404,93,98,656936.6579417,5116078.32235103,-1.336
46.1801481341382,-72.9640232909714,93,99,657136.657941699,5116078.32235105,-1.416
46.1801019642303,-72.9614336089361,93,100,657336.657941697,5116078.32235106,-1.413
46.1800557356935,-72.9588439332426,93,101,657536.657941699,5116078.32235108,-1.527
46.1800094485282,-72.956254263899,93,102,657736.6579417,5116078.32235109,-1.277
46.1799631027349,-72.9536646009131,93,103,657936.657941703,5116078.32235111,-1.186
46.1799166983138,-72.9510749442931,93,104,658136.657941702,5116078.32235112,-1.029
46.1798702352654,-72.9484852940469,93,105,658336.657941704,5116078.32235114,-1.408
46.17982371359,-72.9458956501827,93,106,658536.657941701,5116078.32235115,-2.411
46.179777133288,-72.9433060127084,93,107,658736.657941704,5116078.32235117,-3.063
46.1797304943598,-72.940716381632,93,108,658936.657941704,5116078.32235118,-4.239
46.1796837968058,-72.9381267569617,93,109,659136.657941704,5116078.32235119,-4.712
46.1796370406262,-72.9355371387054,93,110,659336.657941706,5116078.32235121,-4.641
46.1795902258216,-72.9329475268711,93,111,659536.657941706,5116078.32235122,-4.107
46.1795433523923,-72.9303579214669,93,112,659736.657941706,5116078.32235124,-3.389
46.1794964203386,-72.9277683225007,93,113,659936.657941707,5116078.32235125,-2.429
46.179449429661,-72.9251787299807,93,114,660136.657941706,5116078.32235127,-1.826
46.1794023803597,-72.9225891439149,93,115,660336.657941706,5116078.32235128,-2.12
46.1793552724353,-72.9199995643113,93,116,660536.657941707,5116078.3223513,-11.388
46.1793081058881,-72.9174099911778,93,117,660736.657941707,5116078.32235131,-14.958
46.1792608807183,-72.9148204245226,93,118,660936.657941709,5116078.32235132,-14.998
46.1792135969266,-72.9122308643536,93,119,661136.657941709,5116078.32235134,-14.108
46.1791662545131,-72.909641310679,93,120,661336.657941709,5116078.32235135,-5.645
46.1791188534784,-72.9070517635066,93,121,661536.657941711,5116078.32235137,-3.695
46.1790713938227,-72.9044622228446,93,122,661736.657941712,5116078.32235138,-2.189
46.1790238755466,-72.9018726887009,93,123,661936.657941713,5116078.3223514,-1.752
46.1789762986502,-72.8992831610837,93,124,662136.657941714,5116078.32235141,-1.711
46.1789286631341,-72.8966936400008,93,125,662336.657941713,5116078.32235143,-1.828
46.1788809689986,-72.8941041254604,93,126,662536.657941714,5116078.32235144,-2.172
46.1788332162441,-72.8915146174705,93,127,662736.657941714,5116078.32235145,-2.448
46.178785404871,-72.8889251160391,93,128,662936.657941717,5116078.32235147,-2.653
46.1787375348796,-72.8863356211741,93,129,663136.657941718,5116078.32235149,-2.865
46.1786896062704,-72.8837461328838,93,130,663336.657941715,5116078.3223515,-3.076
46.1786416190437,-72.8811566511759,93,131,663536.65794172,5116078.32235151,-3.105
46.1785935732,-72.8785671760587,93,132,663736.657941718,5116078.32235153,-3.016
46.1785454687396,-72.8759777075401,93,133,663936.657941718,5116078.32235154,-2.98
46.1784973056629,-72.8733882456281,93,134,664136.65794172,5116078.32235156,-2.992
46.1784490839702,-72.8707987903309,93,135,664336.657941721,5116078.32235157,-2.935
46.1784008036621,-72.8682093416563,93,136,664536.657941719,5116078.32235159,-2.95
46.1783524647388,-72.8656198996124,93,137,664736.657941721,5116078.3223516,-2.99
46.1783040672008,-72.8630304642072,93,138,664936.657941721,5116078.32235162,-2.985
46.1782556110484,-72.8604410354488,93,139,665136.657941722,5116078.32235163,-2.985
46.1782070962821,-72.8578516133452,93,140,665336.657941723,5116078.32235164,-3.044
46.1781585229022,-72.8552621979044,93,141,665536.657941726,5116078.32235166,-3.069
46.1781098909091,-72.8526727891344,93,142,665736.657941722,5116078.32235167,-3.097
46.1780612003032,-72.8500833870433,93,143,665936.657941726,5116078.32235169,-3.159
46.178012451085,-72.8474939916391,93,144,666136.657941725,5116078.3223517,-3.264
46.1779636432547,-72.8449046029298,93,145,666336.657941728,5116078.32235171,-3.336
46.1779147768128,-72.8423152209234,93,146,666536.657941728,5116078.32235173,-3.357
46.1778658517597,-72.8397258456279,93,147,666736.657941729,5116078.32235174,-3.31
46.1778168680958,-72.8371364770515,93,148,666936.657941727,5116078.32235176,-3.285
46.1777678258214,-72.834547115202,93,149,667136.657941729,5116078.32235177,-3.139
46.1777187249371,-72.8319577600875,93,150,667336.657941729,5116078.32235179,-3.006
46.177669565443,-72.8293684117161,93,151,667536.65794173,5116078.3223518,-3.041
46.1776203473398,-72.8267790700957,93,152,667736.65794173,5116078.32235182,-3.084
46.1775710706277,-72.8241897352344,93,153,667936.657941731,5116078.32235183,-2.999
46.1775217353072,-72.8216004071402,93,154,668136.657941733,5116078.32235185,-2.813
46.1774723413786,-72.8190110858212,93,155,668336.657941734,5116078.32235186,-2.824
46.1774228888423,-72.8164217712853,93,156,668536.657941732,5116078.32235187,-2.912
46.1773733776988,-72.8138324635405,93,157,668736.657941734,5116078.32235189,-3.022
46.1773238079485,-72.811243162595,93,158,668936.657941734,5116078.3223519,-3.163
46.1772741795917,-72.8086538684567,93,159,669136.657941736,5116078.32235192,-3.189
46.1772244926289,-72.8060645811336,93,160,669336.657941736,5116078.32235193,-2.601
46.1771747470604,-72.8034753006337,93,161,669536.657941735,5116078.32235195,-2.337
46.1771249428866,-72.8008860269651,93,162,669736.657941737,5116078.32235196,-2.449
46.177075080108,-72.7982967601359,93,163,669936.657941738,5116078.32235197,-2.552
46.1770251587249,-72.7957075001539,93,164,670136.657941737,5116078.32235199,-2.387
46.1769751787378,-72.7931182470273,93,165,670336.657941739,5116078.32235201,-2.198
46.1769251401471,-72.790529000764,93,166,670536.657941739,5116078.32235202,-2.029
46.1768750429531,-72.7879397613721,93,167,670736.65794174,5116078.32235203,-1.666
46.1768248871563,-72.7853505288596,93,168,670936.657941739,5116078.32235205,-1.318
46.176774672757,-72.7827613032346,93,169,671136.657941743,5116078.32235206,-1.429
46.1767243997557,-72.7801720845049,93,170,671336.657941743,5116078.32235208,-1.772
46.1766740681528,-72.7775828726787,93,171,671536.657941741,5116078.32235209,-1.781
46.1766236779487,-72.7749936677641,93,172,671736.657941743,5116078.32235211,-1.703
46.1765732291437,-72.7724044697688,93,173,671936.657941744,5116078.32235212,-1.696
46.1765227217384,-72.7698152787011,93,174,672136.657941746,5116078.32235214,-1.357
46.176472155733,-72.767226094569,93,175,672336.657941747,5116078.32235215,-0.872
46.1764215311281,-72.7646369173804,93,176,672536.657941746,5116078.32235217,-0.756
46.1763708479239,-72.7620477471433,93,177,672736.657941748,5116078.32235218,-0.776
46.176320106121,-72.7594585838659,93,178,672936.657941749,5116078.3223522,-0.744
46.1762693057198,-72.7568694275561,93,179,673136.657941746,5116078.32235221,-0.689
46.1762184467205,-72.7542802782218,93,180,673336.65794175,5116078.32235222,-0.559
46.1761675291238,-72.7516911358713,93,181,673536.657941751,5116078.32235224,-0.266
46.1761165529299,-72.7491020005124,93,182,673736.657941751,5116078.32235225,-0.227
46.1760655181392,-72.7465128721531,93,183,673936.657941752,5116078.32235227,-0.522
46.1760144247523,-72.7439237508016,93,184,674136.657941753,5116078.32235228,-0.603
46.1759632727694,-72.7413346364658,93,185,674336.657941752,5116078.32235229,-0.565
46.1759120621911,-72.7387455291537,93,186,674536.657941751,5116078.32235231,-0.61
46.1758607930176,-72.7361564288734,93,187,674736.657941753,5116078.32235232,-0.592
46.1758094652496,-72.7335673356329,93,188,674936.657941754,5116078.32235234,-0.562
46.1757580788872,-72.7309782494401,93,189,675136.657941755,5116078.32235235,-0.489
46.175706633931,-72.7283891703032,93,190,675336.657941756,5116078.32235237,-0.511
46.1756551303814,-72.72580009823,93,191,675536.657941756,5116078.32235238,-0.474
46.1756035682388,-72.7232110332287,93,192,675736.657941757,5116078.3223524,-0.484
46.1755519475036,-72.7206219753073,93,193,675936.657941758,5116078.32235241,-0.47
46.1755002681762,-72.7180329244737,93,194,676136.65794176,5116078.32235243,-0.412
46.1754485302571,-72.715443880736,93,195,676336.657941761,5116078.32235244,-0.345
46.1753967337466,-72.7128548441022,93,196,676536.657941759,5116078.32235245,-0.219
46.1753448786451,-72.7102658145803,93,197,676736.657941762,5116078.32235247,-0.138
46.1752929649532,-72.7076767921784,93,198,676936.657941762,5116078.32235248,-0.058
46.1786707876248,-72.9822170732007,94,92,655736.657941709,5115878.32235095,-0.196
46.1786250309856,-72.9796274313461,94,93,655936.65794171,5115878.32235096,-0.272
46.1785792157186,-72.9770377957763,94,94,656136.657941711,5115878.32235098,-0.447
46.1785333418242,-72.9744481664994,94,95,656336.65794171,5115878.32235099,-0.925
46.1784874093027,-72.9718585435234,94,96,656536.65794171,5115878.32235101,-1.452
46.1784414181546,-72.9692689268562,94,97,656736.657941711,5115878.32235102,-1.512
46.1783953683802,-72.966679316506,94,98,656936.657941711,5115878.32235103,-1.628
46.1783492599799,-72.9640897124808,94,99,657136.657941714,5115878.32235105,-1.659
46.178303092954,-72.9615001147885,94,100,657336.657941715,5115878.32235106,-1.707
46.1782568673029,-72.9589105234372,94,101,657536.657941715,5115878.32235108,-1.789
46.178210583027,-72.956320938435,94,102,657736.657941716,5115878.32235109,-1.641
46.1781642401266,-72.9537313597899,94,103,657936.657941715,5115878.32235111,-1.529
46.1781178386022,-72.9511417875099,94,104,658136.657941715,5115878.32235112,-1.765
46.1780713784541,-72.9485522216029,94,105,658336.657941716,5115878.32235114,-2.302
46.1780248596827,-72.9459626620772,94,106,658536.657941716,5115878.32235115,-3.329
46.1779782822883,-72.9433731089406,94,107,658736.657941718,5115878.32235117,-4.574
46.1779316462714,-72.9407835622012,94,108,658936.657941718,5115878.32235118,-4.909
46.1778849516322,-72.9381940218671,94,109,659136.657941718,5115878.32235119,-4.78
46.1778381983713,-72.9356044879462,94,110,659336.657941721,5115878.32235121,-4.36
46.1777913864889,-72.9330149604466,94,111,659536.657941722,5115878.32235122,-3.334
46.1777445159854,-72.9304254393763,94,112,659736.65794172,5115878.32235124,-2.162
46.1776975868613,-72.9278359247433,94,113,659936.657941721,5115878.32235125,-1.644
46.1776505991169,-72.9252464165558,94,114,660136.657941721,5115878.32235127,-2.099
46.1776035527525,-72.9226569148215,94,115,660336.657941724,5115878.32235128,-10.128
46.1775564477686,-72.9200674195488,94,116,660536.657941722,5115878.3223513,-15.098
46.1775092841655,-72.9174779307454,94,117,660736.657941723,5115878.32235131,-15.038
46.1774620619436,-72.9148884484196,94,118,660936.657941723,5115878.32235132,-13.888
46.1774147811033,-72.9122989725792,94,119,661136.657941723,5115878.32235134,-5.762
46.177367441645,-72.9097095032323,94,120,661336.657941724,5115878.32235135,-3.788
46.177320043569,-72.907120040387,94,121,661536.657941727,5115878.32235137,-2.331
46.1772725868758,-72.9045305840513,94,122,661736.657941727,5115878.32235138,-2.048
46.1772250715657,-72.9019411342331,94,123,661936.657941727,5115878.3223514,-2.002
46.1771774976391,-72.8993516909406,94,124,662136.657941726,5115878.32235141,-1.907
46.1771298650963,-72.8967622541817,94,125,662336.657941727,5115878.32235143,-2.037
46.1770821739379,-72.8941728239645,94,126,662536.657941728,5115878.32235144,-2.406
